Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"""""Tidak peduli apakah kucing itu berwarna hitam atau putih, yang penting bisa menangkap tikus."" Deng Xiaoping (1904-1997), pemimpin Partai Komunis China ""'",0,0,0,0,0,0,0,0,0,0,0,0
"2. Presiden minta dengan menggunakan model registrasi yang lebih modern, cepat, sistem data yang terpadu dan terintegrasi sehingga tidak perlu lagi melewati banyak rantai birokrasi. #ratas",0,0,0,0,0,0,0,0,0,0,0,0
Gubernur Indonesia.,0,0,0,0,0,0,0,0,0,0,0,0
Jagalah kesehatan berpikir dan berlogika yang benar dengan #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"USER Gak2 mar aku guyon anjir, awm nek delok twt ku rausa risih yo aku biang cocot hehe'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER ape gw di ajarin dan ditanggapin sama guru trus ,.. guru gw bego gitu ,... doniiii luh ma anak TK samaaaa pinteran juga kali anak TK ,.. luh cuma jadi anjing2 yg di suruh melolong di time li",1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER HTI EMANG PERLU DI BUBARKAN,1,0,0,1,0,0,0,0,1,0,0,1
"Kak...kak...kak...kak...pd manggil kak semua, kyk lg ngeladeni adek2 imut culun di bawah umur, males ahh'",0,1,0,0,0,0,0,0,0,0,0,0
"abam pres badar n nuqaba pling boekkkð???, dia ni hebat dlm bidang agama, x tkut nk tgur member sndiri, n selalu wat lawak hambar (yg pling aku ingt smpai skrg lawak dia klau org ckp jom gerak skrg dia akn gerakkn badan dia yg chubby tu)ð???,",0,0,0,0,0,0,0,0,0,0,0,0
MashaAllah.. indahnya melihat kedua tokoh tersebut. ; ; Allahu Akbar,0,0,0,0,0,0,0,0,0,0,0,0
"Pilkada Serentak 2018, Sumut Jadi Contoh Demokrasi di Indonesia Kata HMI",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER ... INGIN JADI TKI, DEMI INSTA STORY MEWAH DAN INDAHHHHH \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
USER Pak sandi ingin bilang....jgn bully lg pakai aseng asing... krn kita itu memang butuh negara lain termasuk china.',0,0,0,0,0,0,0,0,0,0,0,0
USER emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1,1,1,0,1,0,0,0,0,1,0,0
lagi jadi pendengar dialog yahudi dan israel versi katanya katanya \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3',0,0,0,0,0,0,0,0,0,0,0,0
Saracen teraflisiasi dng geng anies Sandi tak terbantahkan,1,0,0,1,0,0,0,0,1,0,1,0
"USER Wkwkwk, ke trigger jg bani onta'",1,1,1,0,0,0,0,0,1,1,0,0
"Di Maroko, Anies Dipanggil â??Super Gubernurâ??",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Teras saksi bisu ya MasDie.\n\nDuh khawatir sama keadaan Dicka nih',0,0,0,0,0,0,0,0,0,0,0,0
Kalau SBY dulu ngebut tarik utang kayak Jokowi ekonomi tumbuh tdk 63% bisa 7% atau di atas 7%. Ngelola negara kok andalin utang china?,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Orang2 bego kebanyakan minum &amp; makan kotoran onta ...otak nya somplak',1,1,1,0,0,0,0,0,1,1,0,0
Gubernur Jatim Targetkan Jembatan Widang Selesai H-15 Lebaran,0,0,0,0,0,0,0,0,0,0,0,0
USER Jinyoung lah paling cocok \xf0\x9f\x98\x82\n cyn banyak tulisan thai di komentar sama latin. Aku berasa bacain komentar di mv gatse. Malah ada yg war antek inces sama antek eonni. Inces kaya kantip loh apa apa diakuin credits ke dia.',0,0,0,0,0,0,0,0,0,0,0,0
USER Berasa punya monyet :v .g',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER BODAT KOMUNIS TOLOL kau',1,1,1,0,0,1,0,0,0,1,0,0
AB seorang yang selalu berusaha keras untuk berhasil dalam pekerjaannya,0,0,0,0,0,0,0,0,0,0,0,0
"USER Makanya itu, tapi aku asal jawab aja masih. Bloon ya. : "" ('",0,1,0,0,0,0,0,0,0,0,0,0
"Krn mereka ingin mengganti Demokrasi Pancasila dgn Demokrasi PKI, yg tdk bertuhan, yg bebas perjinahan, miras, LGBT. PKIBukanIndonesia",1,0,0,1,0,1,0,0,0,0,1,0
USER OHH SI KUNYUK ITU',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: \xe2\x9c\x8dinstagram:fanyaclarisha\n\xf0\x9f\x93\xb2wa+6281294490616\nUdah lama gk di entot sama brondong lokal. Enak jug entotanya\n\xf0\x9f\x91\x8ddont forget #r\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"Telah berlangsung pernikahan di kepala saya: Teknologi, Alam, dan Budaya. Sekiranya akan lahir keturunan yang membuat sesiapa saja ternganga ð???",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Dimana pun, yg menggunakan sistem pemilihan langsung, incumbent selalu diuntungkan. Oleh karenanya masa jabatan presiden dibatasi. Kalo tdk bisa2 32 th dipimpin oleh satu presiden.",0,0,0,0,0,0,0,0,0,0,0,0
Derita nun jauh disana akan sama dirasakan perihnya oleh saudara muslim lainnya.; Ummat islam itu bersaudara dan akan saling bantu jg saling mendoakan,0,0,0,0,0,0,0,0,0,0,0,0
"USER Wah kita sama nih, tp please jgn putus asa ya sama badan kamuu!! Klo aku punya prinsip ""cewe gendut itu imut"" karna ga semua cewe cantik/manis bisa dapetin ke imutan. Sdgkan klo imut kadang bisa cantik jugaa. Semangatt!\xf0\x9f\x92\x9c'",0,0,0,0,0,0,0,0,0,0,0,0
"Dia itu buaya darat sejati | B: Napa? | A: Liat aja, kaosnya Lacoste, sandalnya Crocs, celana kolornya Crocodile. #benerkan?'",0,0,0,0,0,0,0,0,0,0,0,0
USER Terkutuk engkau.',1,1,1,0,0,0,0,0,1,1,0,0
"Daya beli turun, data kemiskinan di olah2, harga2 naik tak terjangkau, kebutuhan hidup rakyat makin sulit, kesenjangan semakin lebar, hutang bengkak tak karuan, bagi2 jabatan terus terjadi, aset negara di jual2. TKA banjir. Dll.",1,0,1,0,0,0,0,0,1,1,0,0
"USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk'",0,1,0,0,0,0,0,0,0,0,0,0
USER pdhl gampang yak klo gak mau disebut kafir ya udh syahadat aja',0,0,0,0,0,0,0,0,0,0,0,0
"USER Sebenernya cebong, eh berudu, seolah ter-fait accompli...anies nyapres atau tetap gubernur, hidup mrk tetap ga tenang. Nikmat bgt gw dah klo lg begini buat mainin cebong.'",1,1,0,1,0,0,0,0,1,0,1,0
Nama: Rizieq Shihab Status: Tersangka Kasus: Konten Pornografi (diduga) Mendukung Anies-Sandi,1,0,1,0,0,0,0,1,0,1,0,0
USER USER USER scene edan \xf0\x9f\x98\x85\xf0\x9f\x98\x80\xf0\x9f\x98\x85\xf0\x9f\x98\x80\xf0\x9f\x98\x85\xf0\x9f\x98\x80\n\ntnggal 18 may tanggal keramat',0,1,0,0,0,0,0,0,0,0,0,0
USER Sejak bila hg pki hitam',0,0,0,0,0,0,0,0,0,0,0,0
USER USER - sekolah di sekolaan kristen\n- gak mesantren\n- kuliah di LIPIA (yaysn wahabi)\n- 2X dipenjara\n- ceramah dukung isis dan anggap sodar\n- kabur dr kasus hukm.\nNgaku IB umat islam??? Allooowwww umat yg mana?',1,0,1,0,1,0,0,0,0,1,0,0
USER Sarap tidur lagi enak si wkwk',0,1,0,0,0,0,0,0,0,0,0,0
RT USER Kebijakan om jokowi yg diktator bukan wajah lugu nya om.,1,0,1,0,0,0,1,0,0,1,0,0
USER Hancurkan PDIP...beserta antek 2nya....kumpulan kafirun munafikun....',1,1,0,1,1,0,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
Pendaftaran Capres untuk #Pilpres2019 saja belum dibuka sampai Agustus 2018...yang normatif begini politikus PDIP masih belum paham? #2019GantiPresiden !!,1,0,0,1,0,0,0,0,1,0,1,0
USER USER USER USER Menarik untuk menengok sikap institusi2 negara thdp tuduhan jokowi adalah komunis dan china.',0,0,0,0,0,0,0,0,0,0,0,0
USER Kampret juga mau kasar n bandit di NKRI ntr semua Orang Cina di usir rakyat Indonesia biar tau rasa,1,1,0,1,0,1,0,0,0,0,1,0
"Jokowi Restui WNA Duduki Jabatan Direksi BUMN, Rizal Ramli: Ampun Deh!",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Keliatan tukang pijat nya gk punya bf kayk saya,, jd doyan kontol kayk begitu'",0,1,0,0,0,0,0,0,0,0,0,0
"Cinta itu memang buta, tapi jangan sampai ia memilih yang salah.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER kaum cebong dungu, saham itu soal pengambilan keputusan mayoritas, bukan dapat keuntungan lebih banyak..\nemangnya siapa yg gaji pekerja, yg punya alatnya,? semua dari freeport..'",1,1,1,0,0,0,0,0,1,1,0,0
RT USER: #OpenBoSurabaya USER\nmasih online aja kau\nsempak\nakun tipu2 bangsat\nbajingan kai',1,1,1,0,0,0,0,0,1,1,0,0
USER Alhmdulillah...bang hasil polling google kemarin,0,0,0,0,0,0,0,0,0,0,0,0
"Agama kristen sudah mati, sejak abad pertengahan, disapu oleh bankir rentenir Yahudi. Pendeta mereka mengatakan Tuhan itu satu dari tiga.",1,0,0,1,1,0,0,0,0,0,1,0
USER USER USER Pakai memek hua hahaha',0,1,0,0,0,0,0,0,0,0,0,0
USER Yuk nete',0,1,0,0,0,0,0,0,0,0,0,0
"Pas ditegur duluan baru deh ngeh, itupun matanya harus pake di sipit sipitin dulu buat menerka nerka siapa yaa ini yang negur\xf0\x9f\x98\x82 wkwk'",0,0,0,0,0,0,0,0,0,0,0,0
"Sampai bila-bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain. Whats worst, thinking you are any better than them. Perangai hampir sama dengan iblis.'",0,1,0,0,0,0,0,0,0,0,0,0
USER Iyaaa sayangkuuu sipit',0,0,0,0,0,0,0,0,0,0,0,0
"Buta greetings, gimana dong? Hehe'",0,0,0,0,0,0,0,0,0,0,0,0
"pada kebisuan yang terlalu bisu, ada kata-kata yang kusebut dalam kalbu, seperti doa-doa, ada sejumlah harap yang diakhiri dengan banyak semoga. ~USER'",0,0,0,0,0,0,0,0,0,0,0,0
Mau di-Ahok-kan ya?,0,0,0,0,0,0,0,0,0,0,0,0
Mereka mendukung dan mendoakan agar pasangan HDMY terpilih dalam Pilkada 17 Juni 2018 mendatang. Warga percaya dengan pengalaman HDMY sukses 10 tahun memimpin OKUT dan Ogan Ilir mampu membawa Sumsel lebih maju dan lebih sejahtera.,0,0,0,0,0,0,0,0,0,0,0,0
"sampai skrg tertanya tanya si Athea guna tepung apa buat roti jala. Si qayyum ni bukan nk jawab . haih #TakAdaCintaSepertiMu kahkhakkah, macik min kecoh gila'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Kakak : Kau bila nak kahwin?\nAku : Malas.\nMak : Kau takde pakwe ke?\nAku : Malas.\nMak : Kau cari la pakwe. Kawan lelaki kau k\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
10.Presiden Jokowi berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunan-pembangunan lainnya.â?¦â?¦â?¦,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Jokowi terkenal hanya di kawasan kolam kodok URL,1,1,1,0,0,0,0,0,1,1,0,0
Harinibpuasa pastu beli nasi ayam berempah tapi lupa cakap kuah asing so saya dah boleh expect nasi dia macam mana nanti',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Hati2 sama bani onta ntar dinyinyirin bilangnya ahok si kafir pencitraan wkwkwkwkw hati2 bani onta lagi cari taktik buat nyinyir lagi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
USER Ada amin rasis.\nAda amat dani\nAda ratna si paiiit.\nAda si onta.\nAda si lobang anus.\nJdi jngan takut wo wo..\nKehabisan obat penenang yh.',1,1,1,0,0,0,0,0,1,1,0,0
USER USER gubernur kok ga bisa bayar tukang konsep tkg ketik...? payah laah.; ; udah deh sebaiknya; #2019GantiPresiden; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER yg kaya gini layak di tangkap.,1,0,1,0,0,0,0,0,1,1,0,0
kalian ni ngapa sih nyinyirin yg hijrah padahal kan mrk cm maw nutupin koreng',1,1,1,0,0,0,0,0,1,1,0,0
Ngambil referensi dari statust Fb....twitter....ig....dll\nditanyain no kontak alasan lupa....\nBangsaa tolol emang....makanya nggak maju maju.....',1,1,0,1,0,0,0,0,1,0,1,0
OmMakarOm keadilan sosial atau kelebihan sosial bagi seluruh taipan korup ! siapa yg makar ? makar itu Rezim sendiri ! Lengserkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1
Khofifah Indar Parawansa Ingin Bangun Tempat Perlindungan Anak #KhofifahParawansa,0,0,0,0,0,0,0,0,0,0,0,0
"USER uda ga bisa dung, yg nyinyir uda d cuci smua sm ahok, jd g da lg yg treak kapir \xf0\x9f\x98\x81\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1,1,0,0
"Part 5; ""Sebentar, Pak Rocky. Saya berusaha memahami kata-kata Anda, tapi kali ini saya sebagai orang Islam tak bisa terima bahwa kitab suci saya, Al-Qur'an,dianggap sebagai fiksi. Padahal saya merasakan sendiri kalau Al-Qur'an itu fakta. Terjadi pada kehi",0,0,0,0,0,0,0,0,0,0,0,0
USER Mungkin karena mayoritas rakyat Filipina beragama Katolik.. \xf0\x9f\x98\x8e',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Coba aja pak USER punya sifat keras seperti endorgan sedikit saja, mungkin mereka yang nuduh PKI itu udah masuk Lapas kali ya,; Salut sama bapak presiden kita USER sabarnya tingkat dewa; Maju terus pak ; #2019TetapJokow",0,0,0,0,0,0,0,0,0,0,0,0
USER Pokonya Pulangin ke Solo..kalo gak mau Ceburin ke Habitat nya aja di Kolam Butek..; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,1,0,1,0,0,0,0,0,1,1,0,0
"USER iyaa aku pernah beli, ke cas sih ke cas. cuman cepet abis yassalam:') tapi kalo beli di toko ini aku gatau kak siapa tau aja normal tidak cacat""",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Setuju. Kalo susah ke morowali, bisa di cek di ngurah rai bali. Pintu asing dibuka selebar-lebarnya.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Eek dulu gih',0,0,0,0,0,0,0,0,0,0,0,0
"USER Suruh mundur aja dari sekarang, daripada malu maluin. Kok ngarep didukung ulama.? Emang gak ada Parpol yang dukung.? Ndang bali o",0,0,0,0,0,0,0,0,0,0,0,0
Dunia adalah penjara bagi orang beriman dan surga bagi orang kafir. (HR Muslim)',0,0,0,0,0,0,0,0,0,0,0,0
"Pd Bagian belakang trsusun kata â??Indonesiaâ?? diatas warna dasar bendera Indonesia,Merah Putih dg mnyematkn kberagamn budaya dstiap hrufny yaitu:; ; Tarian Saman,Kain Sasirangan khas Banjarmasin,Tarian yg brasal dr Bali, Wayang Kulit,Barong,Lompat Batu dr Ni",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,1,1,0,0,0,0,1,0,1,0,0
USER USER USER Oalahhh si USER DUNGU ini msh jg memamerkan tempurungnya.',1,1,1,0,0,0,0,0,1,1,0,0
"Oleh karena itu, unutk menunjukkan sebagai negara yang berdaulat, sektor-sektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesar-besarnya untuk kemakmuran rakyat. Bukan oleh negara asing yang tidak memperdulikan pembangunan Indonesia. #Freepor",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Udah sok tau, trus komentarnya sok pinter pula. Hhmmmm.... Pengen gue gampar bibirnya pake wedges bencong'",0,1,0,0,0,0,0,0,0,0,0,0
tai lu semua yg bikin meme kayak gitu. lo tau gak rasanya exhausted kayak gitu karena kecapean? iya gua pernah rasain kayak orang mau mati. Bego dipelihara sampah',1,1,0,1,0,0,0,0,1,0,1,0
USER lah udah gua sipit sipitin mata barangkali warnanya beda',0,0,0,0,0,0,0,0,0,0,0,0
Kaum 1/2 kapir dengan #OtakJunkFood nya masih berkelit mencatut islam dg kegiatan2 yang merusak aqidah islam',1,1,0,1,1,0,0,0,0,0,1,0
"USER USER incumbent nyatain dong wapres-nya siapa, apa takut di-backstab cakimin sama romi. ngoahahah; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #",1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER Tapi syiah dan yahudi sudah ada.',0,0,0,0,0,0,0,0,0,0,0,0
USER Klo NU CABANG KRISTEN GIMN?',1,0,1,0,1,0,0,0,0,1,0,0
Udah lama gak on jadi asing sama TL.',0,0,0,0,0,0,0,0,0,0,0,0
"USER Wkwkwk iya betul juga sih.. jadi saksi bisu kegalauan.. ampe sempet mikir, nih anak stress knp sih?\xf0\x9f\x98\x85\neh, tapi taunya besok2nya malah tweetnya isinya JKT48\xf0\x9f\xa4\xa3'",0,0,0,0,0,0,0,0,0,0,0,0
Tapi ada cara sederhana untuk mengidentifikasi para pembajak agama ini. Apakah ayat2 yg mereka suarakan mendatangkan kedamaian atau permusuhan? Apakah ajaran2 yg mereka teriakkan membuat hati jadi tenang atau membuat hati jadi panas?,0,0,0,0,0,0,0,0,0,0,0,0
Gua daiping mampus lu junedi',1,1,1,0,0,0,0,0,1,1,0,0
Baru sadar kalo bagi bagi bom takjil tempatnya di Malang #facepalm',0,0,0,0,0,0,0,0,0,0,0,0
"Gue bukan org yg religius, tp suka miris aja liat org yg ngakunya religius tp masih sering ngelive di Instagram/Facebook waktu lagi ibadah berlangsung. Mending kita sama-sama duduk diluar minum bir sambil cerita kotor, itu lebih terlihat jujur dan tdk mu",0,0,0,0,0,0,0,0,0,0,0,0
USER Jd kesimpulannya lu kenapa bego v?',1,1,1,0,0,0,0,0,1,1,0,0
bubarkan pansus buang uang dan cari gara-gara tok.... URL,1,0,0,1,0,0,0,0,1,0,0,1
"RT USER: Tonton dong yang ini USER USER USER meskipun di Hina, Di intimidasi. USER tetep dateng ke bandung\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
Presiden Ajak Ulama Turut Menyejukkan Suasana Jelang Pilkada Serentak -,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Siapa yg sembah batu?siapa yg sembah pohon?ayo jawab,Hindu?Budha?ayo kita cari tahu siapa yg baca dan belajar.'",0,0,0,0,0,0,0,0,0,0,0,0
"#ArahBaruIndonesia adalah menjadikan Indonesia menjadikan kekuatan ke-5 dunia di bidang: Ekonomi, Teknologi, dan Militer. Dari ketiga bidang tersebut, minimal Indonesia menempati peringkat ke-5 dunia. Mari dukung USER menjadi Presiden RI 2019-2024.",0,0,0,0,0,0,0,0,0,0,0,0
"USER Gereja Katolik kan emang dari awal berusaha membaur dengan tradisi/budaya lokal; misa bhs jawa dengan gamelan, imam dipanggil romo, dll. Kan belajarnya dr dakwah cara walisongo.'",0,0,0,0,0,0,0,0,0,0,0,0
Warga Pemuteran tolak Berita hoax dan dukung pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
USER Bagaimana dengan gambar no 3? Kayaknya itu yg sering dibahas di kelas rezim keuangan?',0,0,0,0,0,0,0,0,0,0,0,0
Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..,0,0,0,0,0,0,0,0,0,0,0,0
"USER gak akan masuk ke otak BONG, mereka dungu permanen. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3'",1,1,0,1,0,0,0,0,1,0,1,0
"USER #mariberteman tapi saya kafir, takutnya waktu pilpres banyak yg unfollow~ kalo enggak #mariberteman dan ngobrol~'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Dari segi pandang ini, maka satu agama tidak pantas untuk menganggap agama lain lebih irrational atau ga nyata. Krn sama2 irrational. Dgn demikian dr segi irrasionalitas, Yahudi, Kristen, Islam, Hindu, Animisme",0,0,0,0,0,0,0,0,0,0,0,0
"""..."" Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0
"USER aelaah silit kebeler,. ngapa dikasianin,., org makin sayang saya pak,.,\nsetelah kasus sosmed gw baru sadar bbrapa hal di seitansai kemarin.,.\ntar gw ceritain,., duuuhhh,. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85'",0,1,0,0,0,0,0,0,0,0,0,0
"Gaya beruk preman kampung, begini klo mantan supir tembak metromini masuk dpr. Kampungan berdebat malah ngajak berantam dan ngancam kyk banteng. URL",1,1,1,0,0,0,0,0,1,1,0,0
lo boleh bangga politik Indonesia masuk itungan amrik dan cina... tapi sayang diitung bwt dijajah,1,0,1,0,0,1,0,0,0,1,0,0
USER Engga.. cemilan praun skrg kulit buaya',0,0,0,0,0,0,0,0,0,0,0,0
"Program16: Pembangunan pusat olahraga, seni, dan budaya di setiap kota/kabupaten. #Asyikm3nang USER #Asyikm3nang",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER USER USER USER duuuuhhhh,, Jaya Suprana yang kristen saja mau berguru dengan beliau, lah yg ngaku muslim kok ora",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Yg cinta orba pasti mengidolakan prabowo &amp; hary tanoe :D,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Yg mau menggembosi FPI ternyata kualitas kaum bloon.. \nMemang cebong terlalu dan terlaknat fitnahnya. \nSutradaranya kelas kotoran gembel..',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Jomblo jablay kayak perek :)',1,1,1,0,0,0,0,1,0,1,0,0
USER Cebong dongo USER USER USER USER USER tetap aja dongo abadi\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\x,1,1,1,0,0,0,0,0,1,1,0,0
pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu \n\n(Spongebob)',0,0,0,0,0,0,0,0,0,0,0,0
Sekolah agama bukan pengukur iman seseorang.,0,0,0,0,0,0,0,0,0,0,0,0
"Di masyarakat yg hanya percaya pada Hitam Putih dunia ini, gak akan ada yg percaya kalau ada Agamawan yg Komunis, Perokok yg mendukung larangan merokok, dan Pekerja keras yg gak sukses #QuotesMuke'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER , si otak tempurung mah ga usah d ladenin. Smkn d lawan semakin Bloon dan Dungu. Dan kalo ga gitu dia ga makan. Hehe'",1,1,1,0,0,0,0,0,1,1,0,0
"USER Ada om, pernah denger, \nKalo ga salah nikah ya, apa dapat wn asing \nKl mia audina jd wn Belanda, kl ga salah'",0,0,0,0,0,0,0,0,0,0,0,0
klik,0,0,0,0,0,0,0,0,0,0,0,0
RT USER Mana harga diri kalian USER? Lembek kpd antek komunis keras kepada anti. KaPolri Politic_ID,1,0,0,1,0,0,0,0,1,0,1,0
USER USER USER Kak USER paham Kristen dan Budha?\n\nMendalami kedua agama tadi?\nKok yakin betul dgn kesimpulan tdk ada kristen nusantara dan tidak ada Budha nusantara\n\xf0\x9f\x98\x8a',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Broo.. MUI udah bikin fatwa blm bro? Ktanya yg nentuin itu MUI, ehh salah yaa.. ULAMA yaa.. Eh salah juga yaa... DILAN yaaah kaan? Jgn off side bro.. Wkwkw",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Pemikiran TOLOL!!,1,1,1,0,0,0,0,0,1,1,0,0
".barryaje Faktanya Gubernur aheryawan yg menyelesaikan, si mukidi nongol saat peresmian #2019GantiPresiden aja dah",1,0,1,0,0,0,0,0,1,1,0,0
"\xe2\x80\x9cYang kedua saya lihat juga bagus jambanisasi tadi, membikin jamban-jamban keluarga kurang lebih 2 juta per jamban tadi baru dikerjakan di 30 KK, 30 jamban. Ini juga membangun sebuah sanitasi yang baik bagi keluarga, kesehatan lingkungan di ka",0,0,0,0,0,0,0,0,0,0,0,0
"Kristen ortodox agama yang sangat mengerikan.. Mereka sholat,pake jilbab hampir sama penampilannya dengan orang...",1,0,0,1,1,0,0,0,0,0,1,0
"USER Udh Tambah Susah Nyari Kerja, Tapi TKA CiNa Bebas Masuk. Di Tambah PHK Di Berbagai Tempat. #2019GantiPresiden'",0,0,0,0,0,0,0,0,0,0,0,0
"Bertemu Ulama Jabar, Presiden Jokowi mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak (10/4/18)",0,0,0,0,0,0,0,0,0,0,0,0
"USER Masalah segregation ni memang dari zaman dahulu ada. Since zaman nabi muhammad. Memang tak boleh ubah sikap manusia untuk mengamalkan budaya diskriminasi. Malaysia ni actually dah cukup aman. Pergaduhan memang ada, tapi tak seteruk di luar sa",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Mas harus ngerti juga, meredam konflik agar negara stabil... jangan dikit2 isu, bikin rusak perekonomian.... ekonomi itu luas jgn dipersempit...",0,0,0,0,0,0,0,0,0,0,0,0
"Dunia Perfilman Kembali Berduka, Aktor Kawakan Deddy Sutomo Meninggal Dunia - Warta Ekonomi",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Loe jangan hina Ahok dong\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nSemua orang udah tau kok si Ahok cuma besar Congor ngak perlu loe perjelas kali \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',1,1,1,0,0,0,0,0,1,1,0,0
USER Ngurus diri sendiri aja belum tentu Benar.ngurusi orang lain.mulutnya nyinyir Kaya Banci Lekong USER',1,1,1,0,0,0,0,1,0,1,0,0
USER USER BEDA SAMA REJIM MUKIDI PLANGA PLONGO',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER USER USER Itu anda katolik jgn Samakn dgn km umat Islam,, akidah km berbeda dgn anda....'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER menurut saya ""men-sosialis-kan"" pendidikan bukan ide yg buruk, (istilah ""komunis"" tidak relevan). kalau pendidikan di buat kompetisi, ujung2nya yg duitnya banyak yg menang.reward n punishment hrsnya ttp ada meskipun kualitas se",0,0,0,0,0,0,0,0,0,0,0,0
ia betul itu...sudah lah jokowi mundur aja demi NKRI jgn ngotot karana kelompok mu URL,1,0,1,0,0,0,0,0,1,1,0,0
"USER assalammualaikum pak,kapan ya masalah video penghinaan presiden di angkat ke ilc ?biar semua tau keadilan itu buat siapa...trima kasih,wassalammualaikum'",0,0,0,0,0,0,0,0,0,0,0,0
